Sex,Marital status,Age,Education,Income,Occupation,Settlement size,component 1,component 2,component 3,K-means PCA
1,1,21,1,139379,1,0,-0.9840971308223342,0.7056478818733769,-1.4860912507500026,2
0,1,49,2,78296,0,0,-0.9231743761075434,1.3764876955112406,1.9035226582028255,0
0,0,27,0,125598,1,1,0.31892506145723193,-2.2770048855034384,-0.4654621834925817,1
0,0,32,0,100215,1,2,0.6808000942583248,-2.312556762217119,-0.45896645703803646,1
0,1,38,1,130951,1,2,1.1490921865575945,0.04020876999355308,-0.7048167222448196,1
1,1,22,1,102480,1,2,-0.3199291774180775,0.4401027411307993,-2.0016164956066747,2
0,0,65,2,136812,1,1,2.0540757886329497,0.9062827491307706,2.3819578597885025,3
0,0,35,1,106919,1,1,0.5459891453345866,-1.0579551960628266,0.49157794597758175,1
0,0,41,1,131020,1,2,1.6169580851858893,-0.904919607006978,0.33493321423888095,1
0,0,29,0,119429,1,1,0.2896597418520498,-2.243899609359121,-0.3345892873945756,1
0,0,36,1,154521,1,1,1.2291729845910233,-0.8755267332271165,0.3366207484356366,1
0,0,64,2,117842,0,0,0.422174522856456,0.8803141918541557,3.395913908320972,3
1,1,28,1,124566,1,2,0.15113107096756587,0.6722625685502055,-1.7855031737410612,2
0,0,44,1,110009,1,2,1.4111910185914585,-0.8937390982072778,0.5823661965940045,1
0,0,23,0,101210,1,1,-0.1281623385428808,-2.4634043547673277,-0.5675169923306356,1
1,1,19,1,101258,1,0,-1.5645857445785862,0.5275998639974802,-1.424383586674726,2
1,1,25,1,79045,0,0,-2.474138663166647,0.5918282842883119,-0.3961513309869839,2
0,0,47,1,110866,1,0,0.3621522309802369,-0.6395567343701342,1.4627063146660493,0
1,1,28,1,129640,1,2,0.22098637595460405,0.6888676593505223,-1.807565801023049,2
0,0,21,0,227021,1,1,1.5482508721263948,-2.1049711457852163,-1.2186139430742027,1
1,1,34,1,108549,1,1,-0.47455187080622807,0.8654456258976487,-1.0397149489703112,2
0,0,26,0,122693,1,0,-0.32106912347169797,-2.2274401699944324,-0.14085876632271424,0
1,1,27,1,35832,0,0,-3.01340002493577,0.5037039617714285,-0.10420473267495442,2
0,0,38,1,81870,0,0,-1.0582731983763802,-0.9972300983075688,1.7400645750076082,0
0,0,40,1,179790,2,2,3.0312922801853865,-0.7490034003481504,-0.548650908808143,1
0,1,33,1,107158,1,1,0.11019616872642982,-0.08517194004806398,-0.49748671767472386,2
0,1,32,1,136638,2,1,1.258959052492193,0.007616122831080494,-1.2971945931321651,1
0,0,27,0,158147,1,2,1.3392046402847795,-2.256204046512469,-0.9709873363141236,1
0,1,32,1,132587,1,2,1.0046199446564836,-0.1143188217212581,-1.0240773922348543,1
1,1,26,1,128140,1,2,0.1446702343958927,0.6306649371384808,-1.9050925621928794,2
0,0,38,1,117405,1,1,0.7738508807064032,-0.9436981115954916,0.6020565389947533,1
0,0,40,1,68475,0,0,-1.187021063081353,-0.9877725135552669,1.902357365614807,0
0,0,50,1,201656,2,2,3.6106540899584045,-0.41097584872086534,-0.12348294914208832,1
0,0,37,1,86967,0,0,-1.0159338374925093,-1.0071966612446,1.6658774297956171,0
0,0,45,1,118006,1,1,0.9769531757510255,-0.7552028264884809,0.9636148570572245,1
0,0,42,1,223630,2,2,3.690516110579571,-0.552239475044778,-0.6352257714300669,1
0,0,35,1,110442,1,0,0.02232378832265576,-0.9607073879609649,0.8402558202583547,0
0,0,22,0,115691,1,2,0.6155369835050103,-2.5283794851756163,-1.046503874324112,1
0,0,41,1,80232,0,0,-0.9973262674316132,-0.9226498212629854,1.9032604114553706,0
0,0,37,1,187647,1,1,1.713061318330636,-0.7404721951894725,0.2446076960521571,1
1,1,28,1,138952,1,1,-0.22298005307743665,0.8050604557541251,-1.4840594973641577,2
0,0,41,1,162772,1,2,2.054097549897839,-0.801008522440234,0.1968700409125754,1
0,1,23,1,111862,1,1,-0.10336835024926819,-0.33624693697207403,-1.0381856207547349,2
0,1,23,1,90051,1,1,-0.40364703709835914,-0.40762526480922606,-0.9433476302842116,2
0,0,50,1,121400,1,1,1.162842369108705,-0.6108610608332121,1.2089797093929924,1
0,0,35,1,137000,2,2,2.303026343573991,-1.022271882039935,-0.6227151572020133,1
1,1,50,2,105031,0,0,-1.1590038406320236,2.4100456282766674,1.2510943429823869,2
0,0,27,0,172153,2,2,2.302764840373906,-2.187409024014166,-1.6513870804923316,1
0,0,34,1,170184,1,1,1.3891450967754209,-0.8775620976532225,0.16446630259084455,1
1,1,27,1,123279,1,1,-0.4665876146572594,0.7271223248386586,-1.4679350996816105,2
0,0,43,1,140795,1,0,0.6628635304245365,-0.6481992629558979,1.1244718199636423,1
0,0,47,1,144456,1,0,0.8245960020710152,-0.5296306405619667,1.3166512002785902,1
0,0,27,0,104773,0,0,-1.3106819627656126,-2.28239716278062,0.6085842349960242,0
0,0,31,0,153353,1,1,0.8123669770055034,-2.079586626187388,-0.37804767147330054,1
0,0,42,1,223018,2,1,3.109922947867719,-0.4685238014441598,-0.26856820384795005,1
0,1,24,1,129177,1,2,0.7350126980740682,-0.3386537182216076,-1.425446203697847,1
0,0,41,1,114475,0,1,0.04627512587130714,-0.8963052251147949,1.3903694544131575,0
1,1,26,1,161323,2,1,0.800078468144569,0.8479367963922047,-2.304880724457724,2
0,0,33,1,135765,1,2,1.4596232099415298,-1.1025665816554193,-0.10189494398891483,1
0,1,24,1,158421,1,0,-0.006711382110165796,-0.07151328420443667,-0.8246111883656201,2
0,0,64,2,103941,0,0,0.23079521764856942,0.8348220028089834,3.4563578542900126,3
1,1,26,1,101783,1,2,-0.2181946204608994,0.5444094428097559,-1.7904877795221363,2
1,1,56,2,126531,1,1,0.6468916670814164,2.5775284387033337,0.48625996782857817,3
0,0,37,1,111394,1,1,0.6632630189264943,-0.9900165366945094,0.5761688939499519,1
0,1,33,1,103577,1,2,0.6330630220550245,-0.18260955801717418,-0.8459123979503025,1
0,1,47,2,149545,1,1,1.3449700454109386,1.4936028979385503,0.5061749694805479,3
0,0,31,0,171857,0,0,-0.27578571339092767,-1.9562714505505654,0.524989470631132,0
0,0,34,1,149782,1,1,1.108264542509447,-0.9443293547498056,0.2531777180041504,1
0,0,27,0,112470,1,1,0.13818788292553383,-2.319967367179938,-0.40837937486862924,1
0,0,30,0,133907,1,2,1.0889829462163347,-2.2555907111842357,-0.7095141049456896,1
0,0,35,1,127849,1,1,0.8341388365798974,-0.9894600146574991,0.4005706954825082,1
0,0,31,0,160279,1,2,1.4798869027619281,-2.1426392049292757,-0.7721596002415566,1
0,1,25,1,92366,1,2,0.25605703006388164,-0.4324738816624334,-1.2133611157146778,1
1,1,25,1,104794,0,0,-2.1196443296800003,0.6760940475948467,-0.5081124247756914,2
0,0,29,0,133436,1,1,0.4824983813777578,-2.1980605264186326,-0.39549413964897095,1
0,0,44,1,110374,0,0,-0.4988543872381136,-0.7440668273019518,1.9282713257467339,0
0,0,28,0,104263,1,1,0.05303220384897697,-2.3201785402281225,-0.32066941317122605,1
0,0,50,1,138752,1,0,0.8295650713529332,-0.46835668972827954,1.4975267061249657,1
0,0,29,0,102723,1,0,-0.5125044256807313,-2.212852901336015,0.10204776845642385,0
1,1,38,1,46297,0,0,-2.563166666042344,0.8310677073161947,0.422561251664197,2
0,0,24,0,96425,1,1,-0.16620630030259817,-2.4524167456478563,-0.49468647693968926,1
0,0,40,1,158197,2,1,2.1618472936790822,-0.7339498099326813,-0.09076433393328188,1
1,1,29,1,98008,0,0,-2.1017388921682447,0.7604739857966395,-0.2705076863182673,2
0,0,46,1,157473,1,0,0.9759724176449418,-0.5136783388678374,1.208026528840083,1
1,1,47,2,149306,1,0,0.13778113467786351,2.497957723888816,0.28300623541305947,3
0,0,41,1,139236,1,1,1.1579026899997702,-0.7923135625775863,0.6632051149614417,1
1,1,32,1,125890,1,2,0.28068935109754733,0.7831831623275934,-1.583162114285789,2
1,1,35,1,173124,1,1,0.4423044342651469,1.1034196555748597,-1.2684736784115818,2
0,0,24,0,164621,1,1,0.7726688236422282,-2.229239612770757,-0.7912144489780092,1
1,1,25,1,124539,1,1,-0.5049059947330724,0.6779519342405064,-1.5774628169606815,2
1,1,25,1,107614,1,1,-0.7379176299135256,0.6225634514270729,-1.5038699973415164,2
0,0,37,1,88849,0,0,-0.990023769698736,-1.0010376583107814,1.657694169144316,0
0,0,32,0,148566,2,2,2.117198380626486,-2.1313648450525013,-1.2887041858437316,1
1,1,35,1,106515,1,2,0.09744559529515343,0.7997176184172657,-1.342842742146143,2
0,0,46,1,150465,2,1,2.222394045000575,-0.5993718897824605,0.25500279563716205,1
0,0,25,0,60868,0,0,-1.9708006679773293,-2.4793738060386676,0.6954417288306656,0
0,0,27,0,255198,2,2,3.4460706745577014,-1.915637292537558,-2.012481066032866,1
0,0,63,2,183178,1,1,2.636745462704819,1.004725528741347,2.076301473573417,3
0,0,40,1,121448,1,2,1.4573448507101108,-0.9628917034382638,0.32452941147850184,1
0,0,32,0,129975,2,2,1.861250415507443,-2.1922054526734494,-1.2078673108339888,1
0,0,31,0,132950,1,2,1.1036402275568111,-2.2320756508263706,-0.6533283938975593,1
0,1,31,1,169314,1,1,0.9102515869341545,0.0649449396289299,-0.8718007477176744,1
0,0,34,1,147958,2,1,1.8538883062673135,-0.9273393356746431,-0.35839045544605896,1
1,1,24,1,139896,1,2,0.2508534863941733,0.6158435873444525,-2.0602586980670905,2
1,1,24,1,68028,0,0,-2.6536456532014063,0.5291273040954065,-0.40027202448002525,2
1,1,66,3,133328,0,0,-0.06254610554763766,3.9960036051925214,2.4200708006346847,3
1,1,21,1,108518,1,2,-0.2646347826373198,0.4332156796606773,-2.0798952711443155,2
1,1,41,2,112700,0,0,-1.3039157085078519,2.195320765837216,0.7495276183923751,2
0,1,47,2,110190,0,0,-0.5397451383329576,1.4275696406594236,1.6607930244561921,0
1,1,25,1,105104,1,1,-0.7724735651751468,0.6143492657927025,-1.492956084358113,2
1,1,59,2,184753,1,1,1.5319494684487494,2.8480055890839364,0.3891741982259297,3
0,1,36,1,162521,1,2,1.5280608175494053,0.09023039795227952,-0.9461375481003682,1
0,0,33,1,156794,1,1,1.1769682922482998,-0.9480289194837218,0.17066382244824801,1
0,0,21,0,65827,0,0,-2.013858971514177,-2.569732755058785,0.4657811015368581,0
1,1,44,2,88490,0,0,-1.5537243834297432,2.1960322786829916,1.0108704045857086,2
1,1,28,1,154919,1,2,0.5690100761452496,0.7715953082155614,-1.917483253735183,2
1,1,37,1,129058,1,0,-0.6808680106931403,1.0982223139343381,-0.6088216029441288,2
1,1,29,1,77532,0,0,-2.383638226995717,0.6934645574901186,-0.18147450613971358,2
1,1,23,1,235417,2,2,2.3088229520773553,0.9247563647572435,-3.147124233818137,1
0,0,35,1,113468,0,0,-0.7067516749633108,-0.9737637611666001,1.4465974903595396,0
0,0,45,1,190803,2,2,3.3220745694627043,-0.5797278178210619,-0.33641478277538356,1
1,1,26,1,121423,0,0,-1.8628752246300142,0.7571607687359936,-0.5283936753714391,2
0,0,32,0,121347,1,1,0.3995632089682608,-2.1576820239018595,-0.18685555236871842,1
0,0,23,0,67408,0,0,-1.9364276782597718,-2.511264953549379,0.5629556607339173,0
0,0,41,1,123043,1,1,0.9349687219952161,-0.8453065139629884,0.7336150723081558,1
0,0,22,0,128387,1,2,0.7903266863263417,-2.486830759751725,-1.101708272426618,1
0,0,30,0,250050,2,1,2.886526793233573,-1.7668252900869403,-1.4700266580882841,1
0,0,28,0,69588,0,0,-1.7672519930326134,-2.370896104770655,0.8135991944887496,0
1,1,23,1,109547,1,1,-0.766970613801661,0.5755955098057858,-1.6163240347153405,2
1,1,37,1,78840,0,0,-2.1429698552817986,0.9109204825946728,0.2290341639253169,2
0,0,26,0,131122,1,0,-0.2050245105951225,-2.199855560148971,-0.1775095123534345,1
0,0,33,1,115403,1,1,0.6071257757487938,-1.083484440436799,0.35063903053432494,1
1,1,49,2,110291,1,2,0.8006500630607564,2.252134718743054,-0.17129376646410158,3
1,1,23,1,64811,0,0,-2.7257676651323233,0.49195247846349277,-0.4383084634991808,2
1,1,23,1,86015,0,0,-2.4338457323484928,0.5613443478623729,-0.5305071132601717,2
1,1,25,1,142438,1,2,0.3136825675276426,0.6508094188316652,-2.019287242608175,2
0,0,55,1,159303,1,1,1.8238274867465774,-0.3535856967490643,1.3042934768107246,1
1,1,32,1,104957,1,1,-0.5796692141845854,0.8003966581289924,-1.1281453332631375,2
0,0,74,2,89502,0,0,0.31033502356774106,1.0540383952905252,4.039386216690116,3
0,0,39,1,121313,1,1,0.8554861003129299,-0.9042619304761873,0.6370883908140954,1
0,0,31,0,98102,1,0,-0.5204579573237661,-2.1746816652865157,0.2261896935192474,0
0,0,35,1,94554,1,1,0.37575642043022606,-1.0984206962098344,0.5453430989814797,1
1,1,59,2,162591,1,1,1.2268384575849853,2.7754785842915397,0.48553839724512793,3
1,1,24,1,106629,1,2,-0.20714344521871517,0.5069745381418237,-1.9156080433982128,2
0,0,24,0,70400,0,0,-1.8674033099280043,-2.4748264592990328,0.6019704385663264,0
0,0,30,0,235660,2,2,3.2605828480590344,-1.8996362676265321,-1.7714529417751743,1
0,1,27,1,121747,1,2,0.7162193991242896,-0.28302824723051945,-1.237065752110693,1
0,1,40,1,85060,0,0,-1.3421084898064848,0.09179824551929092,0.9462664941476274,0
0,1,31,1,87630,0,0,-1.5572198452914787,-0.13961352231842908,0.4668711011521872,0
1,1,31,1,119673,1,0,-0.9770697197330267,0.907627574858413,-0.8801610637747649,2
0,0,28,0,126060,1,2,0.925285720551843,-2.334564523524304,-0.7794430152367702,1
0,0,63,2,96145,0,0,0.09563271664874269,0.7826620154162004,3.4382316971636873,0
1,1,26,1,114830,1,0,-1.182907737869228,0.7585438351058524,-1.1192254141531819,2
1,1,25,1,194461,2,2,1.8006343974339205,0.8440182641434574,-2.864991460846164,1
0,0,36,1,150158,2,2,2.512009133367767,-0.9525642996784291,-0.62790390103864,1
0,0,52,1,136323,1,2,1.9961246162623878,-0.5944489396473193,0.8841444650403151,1
0,0,66,2,111858,0,0,0.3954561546550189,0.9140248960233176,3.525982392505859,3
1,1,25,1,100198,1,0,-1.4121835350636531,0.684012464049103,-1.10762746404662,2
0,0,37,1,123452,1,2,1.4014367533532934,-1.0362742147688315,0.15974214389451377,1
1,1,25,1,120723,1,1,-0.5574420301746447,0.665463754009129,-1.5608701906879054,2
0,0,38,1,215639,2,1,2.897003636658408,-0.5992598908454969,-0.4445810787954499,1
1,1,67,3,166712,1,1,1.7677970928428028,4.069143187064281,1.3434401936389573,3
0,0,25,0,136300,1,1,0.4105975741066087,-2.2952755387471186,-0.6160453455482644,1
0,0,60,2,166988,1,2,2.902522592390513,0.7860831306468271,1.6266283705052746,3
0,0,31,0,77265,0,0,-1.5780626170830654,-2.265831708529195,0.9362918040678258,0
1,1,23,1,85967,0,0,-2.4345065629829783,0.5611872638343052,-0.530298400980011,2
0,1,60,2,212020,2,0,2.7654738713560194,2.153145286497582,0.6553387677591744,3
0,0,35,1,126054,0,0,-0.5334763756793413,-0.9325750199736975,1.3918713912324017,0
0,0,40,1,144589,1,0,0.6315989088120624,-0.7157238490731097,0.9519013235986616,1
0,0,38,1,116723,1,1,0.7644615787747595,-0.9459300138276193,0.6050219926420366,1
0,0,50,1,168637,1,1,1.8131685499665526,-0.4562740142950638,1.003585084852343,1
0,0,27,0,139119,1,1,0.5050727908087774,-2.2327562783471353,-0.52425382391035,1
1,1,39,2,118610,1,2,0.6368543512447238,2.012890112682888,-0.7277113131437157,3
0,0,41,1,183312,2,2,3.1076133201062612,-0.7108304366212235,-0.5119406624025086,1
0,1,27,1,96323,1,0,-0.7781357045190297,-0.19479343084671838,-0.3985248423654378,2
0,1,51,2,149510,1,2,2.0279861303242246,1.5143575552127926,0.3504287093578022,3
0,0,32,0,141922,1,2,1.254993079101525,-2.17606710474593,-0.6403156876351713,1
1,1,22,1,120233,1,0,-1.2198533580370878,0.6696379133453607,-1.3508166300384759,2
0,0,51,1,172790,1,1,1.8981767592699308,-0.41603605011583095,1.0375516344083653,1
1,1,22,1,66720,0,0,-2.727318472222177,0.4715529179956357,-0.49863363477049844,2
0,1,54,2,113024,1,1,1.0370024485105809,1.5606133228387498,1.0291461472123036,3
0,0,35,1,51791,0,0,-1.555877738362118,-1.1756069194817635,1.714779725848534,0
0,0,54,1,118408,1,2,1.805148533476727,-0.5997834342047201,1.0660909953626465,1
1,1,48,2,101616,0,0,-1.2616843710457166,2.3455759078615106,1.1618943321564676,2
1,1,24,1,127250,1,0,-1.0675829954272358,0.7458954810334266,-1.2772787365696163,2
0,0,35,1,97290,1,0,-0.15874380552628486,-1.003748411651498,0.8974429850223874,0
1,1,24,1,106970,0,0,-2.11751926636553,0.6565682670331158,-0.5695985581054028,2
0,0,24,0,168147,1,2,1.3933799127892856,-2.3034189768341022,-1.1705425912348821,1
0,1,26,1,68468,0,0,-1.9601919020775418,-0.3355573911939176,0.2900682328492105,0
0,0,65,2,120780,1,2,2.4055259288370645,0.7680981887976982,2.08767127535211,3
0,0,55,1,231992,2,2,4.167462011530665,-0.1784641271447974,0.0047334396084779675,1
1,1,26,1,53903,0,0,-2.792443650472508,0.536195902587513,-0.23480506794538228,2
0,1,26,1,101511,1,2,0.40979162535371905,-0.375899178564166,-1.201100643295369,1
0,1,28,1,69046,0,0,-1.8965692156229002,-0.280371991354342,0.3916040090671278,0
0,0,24,0,171584,1,1,0.8685305675572353,-2.2064526109491944,-0.8214907741188213,1
0,0,54,1,132367,1,2,1.9973263423679497,-0.5541014352922995,1.0053948553884118,1
0,0,46,1,134433,1,2,1.803108857336386,-0.7605156622572659,0.5802154512970853,1
1,1,54,2,190518,1,0,0.8999874484116075,2.8193559144928044,0.4679809199420653,3
0,1,62,2,152367,1,1,1.8013102615295826,1.9025419772673184,1.2742720761124928,3
1,1,24,1,101157,1,1,-0.8546457096721927,0.5747854539005933,-1.5278183574498247,2
0,1,43,2,279593,2,2,4.366953042637838,1.7498489158298736,-1.2508899341909412,3
0,1,26,1,96716,1,2,0.3437773984296261,-0.3915912184513396,-1.1802511561418154,1
0,1,27,1,95171,1,0,-0.7939956397466742,-0.1985634475203418,-0.39351574764158087,2
0,1,24,1,129162,1,2,0.7348061885007916,-0.3387028069803787,-1.4253809811102969,1
0,0,41,1,118742,1,0,0.3035879715622,-0.7736634024361521,1.1163130482551233,0
0,0,47,1,74511,0,0,-0.9090934659861686,-0.7814907348535141,2.2402833661215817,0
0,1,35,1,157272,2,1,1.6265313978380858,0.155083388899049,-1.230841254678969,1
0,1,30,1,102374,1,0,-0.6113319663126673,-0.09505025605604997,-0.2687621042959179,2
1,1,33,1,131492,1,0,-0.7586887590648859,0.9996000905210792,-0.8275030946669825,2
0,0,36,1,128702,1,2,1.4458825118845857,-1.0457400723663972,0.08488972828951066,1
0,0,47,1,177509,1,2,2.4239818746828234,-0.5928989142347673,0.44493808250529315,1
0,0,38,1,163451,1,1,1.407780201446087,-0.7930087125037716,0.4018405879055914,1
0,0,44,1,144900,1,1,1.319378481215596,-0.6938368777632132,0.7946505957897572,1
1,1,23,1,97115,1,2,-0.36595817601115727,0.4491922515777863,-1.9262640401637863,2
0,0,29,0,196568,1,2,1.923823445506564,-2.0771742534611493,-1.0339994521404046,1
1,1,42,2,158405,1,0,0.12388688124983833,2.394500349122069,-0.01668033600703492,3
1,1,25,1,97376,0,0,-2.2217701973177317,0.6518180200905601,-0.47585768114585597,2
0,0,48,1,108678,1,1,0.9320295321293117,-0.7057887197739007,1.1602481400557332,1
1,1,21,1,92351,1,0,-1.631545944959194,0.5517448053741064,-1.281605394262553,2
1,1,23,1,61211,0,0,-2.7753299627187125,0.48017117635841977,-0.422655042487128,2
0,0,63,2,138644,1,0,1.4514647348292518,0.9447027714922382,2.633939473847585,3
0,1,46,2,124824,1,2,1.548963481352825,1.300335932773853,0.1976451459633197,3
0,0,29,0,132852,1,0,-0.0977092967973117,-2.114253220468308,-0.028958320896947918,1
0,0,28,0,81069,0,0,-1.6091895656466884,-2.333323568807226,0.7636778259778113,0
1,1,23,1,104094,1,2,-0.2698761552179885,0.4720316147420376,-1.9566099360646518,2
0,0,50,1,114853,1,0,0.5005402519037365,-0.546568172786374,1.6014436807824797,0
0,0,47,1,130344,1,2,1.774646939776704,-0.747250334730814,0.6500196386257014,1
0,0,35,1,135090,1,0,0.36166031913079827,-0.8800447395482316,0.7330820643958331,1
0,0,68,2,179151,1,2,3.2926350586322783,1.0390629541820942,1.9899376280464627,3
0,1,28,1,97390,1,1,-0.16344582596892834,-0.2503731555971482,-0.7151363184741517,2
0,0,59,2,120160,1,0,1.085659502870817,0.7776246376806689,2.5062130545497645,3
0,0,57,2,82277,0,0,-0.2622878201910829,0.5773962826355414,3.18638509366556,0
0,1,33,1,110844,1,2,0.7331100266551045,-0.1588276906845171,-0.8775105675321324,1
0,0,43,1,133105,1,0,0.5569929558580557,-0.6733654332859011,1.1579092665143884,0
0,0,35,1,102042,1,0,-0.0933215727122516,-0.9881970928728019,0.8767804692864778,0
0,0,32,0,69370,0,0,-1.6589228970354686,-2.26502183539494,1.0226451359441842,0
0,0,45,1,200298,1,1,2.1098922293563347,-0.48589535070218415,0.6057950454117111,1
0,1,33,1,117039,1,2,0.8183984804183487,-0.13855403331203733,-0.9044474961903732,1
1,1,40,2,107585,1,2,0.5129024070019325,2.003456798153566,-0.6277482013318778,3
0,0,28,0,114429,1,0,-0.37917694681118136,-2.201190957158483,-0.0008764488301939181,0
1,1,29,1,128234,1,2,0.22946213740166668,0.7109133295291715,-1.7494277605209154,2
0,0,26,0,128580,1,2,0.9043141446312659,-2.379611458385681,-0.8944494298700596,1
0,0,27,0,177757,1,1,1.0370139169595811,-2.106310180920521,-0.6922585130947099,1
0,1,28,1,106222,1,0,-0.6140205613458208,-0.13575119947422185,-0.3895428920136534,2
1,1,35,1,118428,1,2,0.2614554983914452,0.8387039106333031,-1.3946425211785278,2
0,0,32,0,139477,0,0,-0.6937384534552007,-2.035590794650397,0.7178078062519663,0
0,0,25,0,71159,0,0,-1.8291213334046825,-2.445695644937749,0.6506946855987114,0
1,1,20,1,131370,1,2,0.022143076481643854,0.48135384418908256,-2.2312842191532507,2
1,1,27,1,111567,1,2,-0.055662717349477996,0.6030753270316738,-1.7810057893324667,2
0,0,42,1,125482,1,2,1.5685473428476857,-0.8963962535778182,0.4110379035248484,1
0,0,37,1,160642,1,2,1.9134428220304605,-0.9145668188555911,-0.0019663915049981393,1
1,1,24,1,92498,1,0,-1.5460243747945095,0.6321666447124551,-1.1261710457332668,2
1,1,40,2,199711,1,2,1.7812291368473938,2.3049468641902204,-1.0283279413753155,3
0,0,46,1,127588,1,2,1.7088716553978216,-0.7829164991764949,0.6099786920825024,1
0,0,26,0,107508,1,2,0.6142094960922697,-2.448571346707375,-0.8028247388795106,1
1,1,24,1,94629,1,2,-0.3723511038400114,0.4677035311249137,-1.8634299733580368,2
0,0,29,0,87598,0,2,-0.3471350956919604,-2.456746935155606,0.0593201456457427,0
1,1,40,2,161194,1,1,0.6787862824655218,2.264615244376174,-0.4968528950537927,3
0,0,36,1,137342,2,2,2.3355673539602226,-0.9945057351724891,-0.5721777222357322,1
0,0,28,0,116848,1,1,0.2262937358280614,-2.2789930716191384,-0.3753911641258606,1
0,0,27,0,125190,2,1,1.0840433289324114,-2.2553808876002805,-1.0831873692075318,1
0,0,36,1,153441,1,0,0.6421367231929402,-0.7933426289001579,0.7053132607493203,1
0,0,38,1,195328,2,2,3.1895434792591457,-0.7514478377640158,-0.7202618330900166,1
0,1,48,2,190413,1,0,1.3632772814488912,1.7397122756284182,0.7444948515862161,3
0,0,36,1,118656,1,1,0.735408594886624,-0.9928979554489065,0.4925679552682125,1
1,1,65,3,69487,0,0,-0.9692972088333431,3.7604316521111776,2.645637971458498,3
0,1,43,2,145313,1,1,1.175376442675063,1.3731656301273978,0.3164783956650117,3
1,1,53,2,117005,1,1,0.43224654439930354,2.4664130347973514,0.3716071292081926,3
0,0,34,1,123243,1,1,0.7428940381635654,-1.0311804593516205,0.36857386807050285,1
0,0,23,0,237799,1,1,1.7523000684091383,-2.016405389981267,-1.161429526390435,1
0,0,34,1,180617,2,2,2.8756822886322233,-0.906178512452685,-0.864393907242969,1
0,0,40,1,167019,1,0,0.9403995573850352,-0.6423197917906688,0.854371814348566,1
0,0,43,1,147745,2,2,2.673616771488674,-0.773932582500499,-0.253240191051078,1
0,0,46,1,114254,1,1,0.9531308399376247,-0.7408346381816375,1.0319537102522125,1
0,0,38,1,81155,0,0,-1.0681168213692325,-0.999569995808993,1.743173518347502,0
0,0,34,1,151803,1,2,1.708255837804417,-1.023433957609855,-0.11960642463518381,1
0,0,29,0,94356,1,2,0.516639678589903,-2.411671600895517,-0.5895640442281992,1
0,0,31,0,200621,2,2,2.8060228443052595,-1.9876574123645274,-1.5670728154679376,1
1,1,28,1,144448,2,1,0.6234203824394204,0.8460057891096027,-2.1274562935388746,2
1,1,35,1,150797,1,0,-0.43724575402682625,1.116071169394461,-0.8073955449192632,2
1,1,33,1,84404,0,0,-2.177698939363156,0.8225414468449914,-0.003257107733016104,2
0,0,42,1,133373,1,2,1.6771851456960731,-0.8705722938802817,0.37672647430092937,1
0,0,43,1,119502,1,2,1.5140514517502643,-0.8893193822404478,0.48906448505729544,1
0,1,44,2,131619,1,0,0.4425119895717517,1.4407162840792118,0.7920432658983533,3
0,0,42,1,194084,1,2,2.513011992575866,-0.6718904516299796,0.11274457345016917,1
0,1,40,1,108278,1,1,0.3204436950064231,0.10502181611242802,-0.13818510114149019,1
0,0,36,1,130987,2,1,1.6759085592931946,-0.9295845110133804,-0.1805485999668877,1
0,0,20,0,116582,2,2,1.3428737957948957,-2.5557982470978056,-1.7739263560457637,1
0,0,24,0,85270,0,0,-1.662683486286448,-2.426163136437245,0.5373131134415415,0
0,1,27,1,129227,1,0,-0.3251363045794355,-0.08711232960635104,-0.5415971104156002,2
1,1,46,2,108291,0,0,-1.22545279516867,2.314126559179739,1.0288212607717675,2
1,1,33,1,103091,0,0,-1.9204293129751422,0.8836962225220746,-0.08451140730308013,2
1,1,34,1,136975,1,1,-0.08320246214214752,0.9584720963528724,-1.1633161005504813,2
1,1,25,1,111502,0,0,-2.027293248510696,0.6980465405172993,-0.5372799659281497,2
1,1,25,1,124750,1,1,-0.5020010934023146,0.6786424494472204,-1.5783802813588879,2
0,1,28,1,146463,1,2,1.084324698780144,-0.17549613994389326,-1.2925106737410157,1
0,0,31,0,115075,1,0,-0.28678549150882776,-2.1191360984450145,0.15238816161992186,0
1,1,32,1,308491,2,1,2.9931807461692936,1.4894379654523726,-2.6326455156558852,3
0,0,32,0,126368,1,0,-0.10347872532577833,-2.0555318850907205,0.15530875950203912,0
0,0,68,2,287247,2,2,5.551560975361219,1.415775397532153,0.9004183330282415,3
0,1,33,1,125535,1,2,0.9353655027222264,-0.11075016034406496,-0.9413895697788178,1
0,0,39,1,153223,2,2,2.637703699187197,-0.8625930604671351,-0.4851575198741231,1
1,1,28,1,106873,1,1,-0.6646214264868169,0.7000792362461703,-1.3445744716292571,2
0,0,37,1,268906,2,1,3.6025140738579324,-0.45158608644881515,-0.728219693493714,1
1,1,22,1,97757,1,2,-0.38495215839044256,0.42464632728572715,-1.9810800768733619,2
0,0,30,0,112151,1,1,0.21729388901375823,-2.241070551947413,-0.25091877795278267,1
0,1,55,2,172909,1,0,1.3171225215486329,1.868957428898666,1.1847768328218027,3
0,0,46,1,103387,1,1,0.8035215377511559,-0.7763978076193677,1.0792053008460951,1
1,1,21,1,93916,1,2,-0.46566496856966705,0.385429409288934,-2.0164032562504284,2
0,0,39,1,189963,1,2,2.372779152797762,-0.7653175394587618,-0.025410137550812367,1
